"business.train...1.","Alcohol","Amb.romantic","Amb.intimate","Amb.classy","Amb.hipster","Amb.divey","Amb.touristy","Amb.trendy","Amb.upscale","Amb.casual","BYOB","BYOBCorkage","BikeParking","BusinessAcceptsBitcoin","BusinessAcceptsCreditCards","BusiParking.garage","BusiParking.street","BusiParking.validated","BusiParking.lot","BusiParking.valet","ByAppointmentOnly","Caters","Corkage","DogsAllowed","GoodForKids","GoodForMeal.dessert","GoodForMeal.latenight","GoodForMeal.lunch","GoodForMeal.dinner","GoodForMeal.breakfast","GoodForMeal.brunch","HasTV","NoiseLevel","Open24Hours","OutdoorSeating","RestaurantsAttire","RestaurantsCounterService","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTableService","RestaurantsTakeOut","WheelchairAccessible","WiFi","DietaryRestrictions.dairyfree","DietaryRestrictions.glutenfree","DietaryRestrictions.vegan","DietaryRestrictions.kosher","DietaryRestrictions.halal","DietaryRestrictions.soyfree","DietaryRestrictions.vegetarian"
67549,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","True","True","True","True","False","False","average",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
67609,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","True","False","False","False","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","False","loud",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
67616,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","False","average",NA,"False","casual",NA,"False",NA,"2","False",NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
67655,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","True","False","True","False","False","False","False",NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,"False",NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
67666,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
67690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
67707,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","False","True","False","False","False","quiet",NA,"False","casual",NA,"False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
67889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
68006,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,"average",NA,"False","casual",NA,"True","True","2",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
68061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA
68078,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","True","False","False","False",NA,"False",NA,"False","True","False","False","False","False","False","False","True","average",NA,"True","casual",NA,"False","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
68176,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","True","average",NA,"True","casual",NA,"True","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
68199,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,"True","True","2","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
68320,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"False","False","False","False","False","False","False","False","very_loud",NA,"False","casual",NA,"True","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
68351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
68413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68505,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"True","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
68538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"1",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA
68645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
68790,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","True","False","True","False",NA,"False",NA,"False","True","False","False","True","True","False","False","False","average",NA,"False","casual",NA,"False","True","1","False","False","True","True","free",NA,NA,NA,NA,NA,NA,NA
68819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
68953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
68957,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True",NA,NA,"True","casual",NA,"False","True","2","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
68995,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","average",NA,"False","casual",NA,"True","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
68999,"full_bar","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","loud",NA,"True","casual",NA,"True","False","2","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
69023,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,"False","True","True","False","False","False","False","False","True","quiet",NA,"True","casual",NA,"True","True","2","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
69052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
69177,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"True","casual",NA,NA,"True","2","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
69254,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","False","average",NA,"False","casual",NA,"False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
69381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA
69483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","False","free",NA,NA,NA,NA,NA,NA,NA
69493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
69556,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","loud",NA,"False","casual",NA,"False","True","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
69606,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","True","False","False","False","False",NA,"False",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
69763,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,"False",NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
69817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
69907,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"True","casual",NA,"True","True","1","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
70301,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","True","quiet",NA,"False","casual",NA,"True","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
70336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
70358,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","False","quiet",NA,"False","casual",NA,"False","True","2","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
70371,"none","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,"average",NA,"True","casual",NA,"False","True","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
70391,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,"quiet",NA,"False","casual",NA,"False","True","2","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
70436,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
70457,"full_bar","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","False","True","False","False","True","very_loud",NA,"True","casual",NA,"False","True","2","True","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
70632,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"True","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
70716,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","True","True","True","False","False",NA,NA,NA,"False","casual",NA,"True","True","2","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
70757,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","True","False","False","False",NA,"True",NA,"False","False","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"True","True","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
70829,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,NA,"casual",NA,NA,"True","1","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
70833,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","False","True","False","False","True","quiet",NA,"False","casual",NA,"True","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
70855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"False","casual",NA,"True","True","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
70955,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","average",NA,"False","casual",NA,NA,"True","1",NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
70960,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"False","True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
71054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA
71088,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","True","False","False","False",NA,"False",NA,NA,"True","False","False","False","True","False","False","False","loud",NA,"False","casual",NA,"True","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
71094,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","True","True","True","True","False","False","average",NA,"False","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
71099,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,NA,"False","False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,"False","False","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
71118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
71400,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
71440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
71486,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","True","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
71710,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"True","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
71727,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","True",NA,NA,"False","casual",NA,"True","True","2","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
71829,"none","False","False","False","False","True","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","True","False","False","False","False","True","quiet",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
71909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"1",NA,NA,NA,"True","no",NA,NA,NA,NA,NA,NA,NA
71926,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","True","average",NA,"False","casual",NA,"True","True","2","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
